Timestamp,t_ns,source,t_rx_ns,t_unity_ns,offset_ns,seq,label,detail
2026-09-24 19:54:54.823114950,1790279694823114950,unity+offset,1790279694827264300,1790279694687288300,135826650,65,countdown_3,trial=10;rep=2;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:54:55.836531050,1790279695836531050,unity+offset,1790279695839586600,1790279695700704400,135826650,66,countdown_2,trial=10;rep=2;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:54:56.850400550,1790279696850400550,unity+offset,1790279696854225900,1790279696714573900,135826650,67,countdown_1,trial=10;rep=2;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:54:57.863895250,1790279697863895250,unity+offset,1790279697867444000,1790279697728068600,135826650,68,hold_start,trial=10;rep=2;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:55:00.863950550,1790279700863950550,unity+offset,1790279700867085200,1790279700728123900,135826650,69,rest_start,reason=after_gesture;trial=10;rep=2;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:55:05.877220750,1790279705877220750,unity+offset,1790279705882937200,1790279705741394100,135826650,70,gesture_show,trial=11;rep=2;gesture_idx=3;gesture=Triste
2026-09-24 19:55:05.877523350,1790279705877523350,unity+offset,1790279705884370000,1790279705741696700,135826650,71,countdown_3,trial=11;rep=2;gesture_idx=3;gesture=Triste
2026-09-24 19:55:06.877338750,1790279706877338750,unity+offset,1790279706880687400,1790279706741512100,135826650,72,countdown_2,trial=11;rep=2;gesture_idx=3;gesture=Triste
2026-09-24 19:55:07.890898050,1790279707890898050,unity+offset,1790279707894152600,1790279707755071400,135826650,73,countdown_1,trial=11;rep=2;gesture_idx=3;gesture=Triste
2026-09-24 19:55:08.904789350,1790279708904789350,unity+offset,1790279708908159300,1790279708768962700,135826650,74,hold_start,trial=11;rep=2;gesture_idx=3;gesture=Triste
2026-09-24 19:55:11.908319550,1790279711908319550,unity+offset,1790279711911392700,1790279711772492900,135826650,75,rest_start,reason=after_gesture;trial=11;rep=2;gesture_idx=3;gesture=Triste
2026-09-24 19:55:16.918392850,1790279716918392850,unity+offset,1790279716921888900,1790279716782566200,135826650,76,gesture_show,trial=12;rep=3;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:55:16.918785150,1790279716918785150,unity+offset,1790279716923527100,1790279716782958500,135826650,77,countdown_3,trial=12;rep=3;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:55:17.918452850,1790279717918452850,unity+offset,1790279717922140700,1790279717782626200,135826650,78,countdown_2,trial=12;rep=3;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:55:18.918537250,1790279718918537250,unity+offset,1790279718922017500,1790279718782710600,135826650,79,countdown_1,trial=12;rep=3;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:55:19.918830450,1790279719918830450,unity+offset,1790279719922885800,1790279719783003800,135826650,80,hold_start,trial=12;rep=3;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:55:22.932322650,1790279722932322650,unity+offset,1790279722943489700,1790279722796496000,135826650,81,rest_start,reason=after_gesture;trial=12;rep=3;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:55:27.932499650,1790279727932499650,unity+offset,1790279727937220200,1790279727796673000,135826650,82,gesture_show,trial=13;rep=3;gesture_idx=1;gesture=Disgusto
2026-09-24 19:55:27.932804150,1790279727932804150,unity+offset,1790279727939940500,1790279727796977500,135826650,83,countdown_3,trial=13;rep=3;gesture_idx=1;gesture=Disgusto
2026-09-24 19:55:28.944850750,1790279728944850750,unity+offset,1790279728949302400,1790279728809024100,135826650,84,countdown_2,trial=13;rep=3;gesture_idx=1;gesture=Disgusto
2026-09-24 19:55:29.945622350,1790279729945622350,unity+offset,1790279729949281000,1790279729809795700,135826650,85,countdown_1,trial=13;rep=3;gesture_idx=1;gesture=Disgusto
2026-09-24 19:55:30.946076050,1790279730946076050,unity+offset,1790279730950181600,1790279730810249400,135826650,86,hold_start,trial=13;rep=3;gesture_idx=1;gesture=Disgusto
2026-09-24 19:55:33.960079850,1790279733960079850,unity+offset,1790279733964315700,1790279733824253200,135826650,87,rest_start,reason=after_gesture;trial=13;rep=3;gesture_idx=1;gesture=Disgusto
2026-09-24 19:55:38.974319350,1790279738974319350,unity+offset,1790279738977957800,1790279738837684000,136635350,88,gesture_show,trial=14;rep=3;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:55:38.974629150,1790279738974629150,unity+offset,1790279738978926400,1790279738837993800,136635350,89,countdown_3,trial=14;rep=3;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:55:39.987992950,1790279739987992950,unity+offset,1790279739991373300,1790279739851357600,136635350,90,countdown_2,trial=14;rep=3;gesture_idx=2;gesture=Sorprendido
