Timestamp,t_ns,source,t_rx_ns,t_unity_ns,offset_ns,seq,label,detail
2026-09-21 21:43:39.823996850,1790027019823996850,unity+offset,1790027019828376000,1790027019187154700,636842150,106,gesture_show,trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-21 21:43:39.824065850,1790027019824065850,unity+offset,1790027019829345800,1790027019187223700,636842150,107,countdown_3,trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-21 21:43:40.825051050,1790027020825051050,unity+offset,1790027020829019400,1790027020188208900,636842150,108,countdown_2,trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-21 21:43:41.827297150,1790027021827297150,unity+offset,1790027021831624700,1790027021190455000,636842150,109,countdown_1,trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-21 21:43:42.828429250,1790027022828429250,unity+offset,1790027022832361100,1790027022191587100,636842150,110,hold_start,trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-21 21:43:45.830240650,1790027025830240650,unity+offset,1790027025834333300,1790027025193398500,636842150,111,rest_start,reason=after_gesture;trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-21 21:43:50.831503850,1790027030831503850,unity+offset,1790027030835776300,1790027030194661700,636842150,112,gesture_show,trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-21 21:43:50.831581150,1790027030831581150,unity+offset,1790027030836050700,1790027030194739000,636842150,113,countdown_3,trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-21 21:43:51.833624850,1790027031833624850,unity+offset,1790027031850360400,1790027031196782700,636842150,114,countdown_2,trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-21 21:43:52.833987250,1790027032833987250,unity+offset,1790027032838162400,1790027032197145100,636842150,115,countdown_1,trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-21 21:43:53.834058950,1790027033834058950,unity+offset,1790027033838625900,1790027033197216800,636842150,116,hold_start,trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-21 21:43:56.834469250,1790027036834469250,unity+offset,1790027036837217300,1790027036197627100,636842150,117,rest_start,reason=after_gesture;trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-21 21:44:01.839889650,1790027041839889650,unity+offset,1790027041842939300,1790027041203047500,636842150,118,gesture_show,trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-21 21:44:01.840056950,1790027041840056950,unity+offset,1790027041843564000,1790027041203214800,636842150,119,countdown_3,trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-21 21:44:02.840686150,1790027042840686150,unity+offset,1790027042844685100,1790027042203844000,636842150,120,countdown_2,trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-21 21:44:03.841881350,1790027043841881350,unity+offset,1790027043847755500,1790027043205039200,636842150,121,countdown_1,trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-21 21:44:04.844739450,1790027044844739450,unity+offset,1790027044849235800,1790027044207897300,636842150,122,hold_start,trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-21 21:44:07.845003050,1790027047845003050,unity+offset,1790027047850221500,1790027047208160900,636842150,123,rest_start,reason=after_gesture;trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-21 21:44:12.846397050,1790027052846397050,unity+offset,1790027052850838900,1790027052209554900,636842150,124,rest_start,reason=end;trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-21 21:44:12.846457950,1790027052846457950,unity+offset,1790027052851533200,1790027052209615800,636842150,125,sequence_end,
2026-09-21 21:44:47.542632150,1790027087542632150,unity+offset,1790027087548036800,1790027086905037900,637594250,126,session_end,
