Timestamp,t_ns,source,t_rx_ns,t_unity_ns,offset_ns,seq,label,detail
2026-09-21 21:52:18.561496450,1790027538561496450,unity+offset,1790027538563808500,1790027537917258400,644238050,117,rest_start,reason=after_gesture;trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-21 21:52:23.562716250,1790027543562716250,unity+offset,1790027543566551200,1790027542918478200,644238050,118,gesture_show,trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-21 21:52:23.562786850,1790027543562786850,unity+offset,1790027543567508500,1790027542918548800,644238050,119,countdown_3,trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-21 21:52:24.565806550,1790027544565806550,unity+offset,1790027544569843800,1790027543921568500,644238050,120,countdown_2,trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-21 21:52:25.566621250,1790027545566621250,unity+offset,1790027545575299500,1790027544922383200,644238050,121,countdown_1,trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-21 21:52:26.569053950,1790027546569053950,unity+offset,1790027546571378700,1790027545924556100,644497850,122,hold_start,trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-21 21:52:29.571699150,1790027549571699150,unity+offset,1790027549576445500,1790027548927201300,644497850,123,rest_start,reason=after_gesture;trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-21 21:52:34.573492750,1790027554573492750,unity+offset,1790027554578122600,1790027553928994900,644497850,124,rest_start,reason=end;trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-21 21:52:34.573557450,1790027554573557450,unity+offset,1790027554578715300,1790027553929059600,644497850,125,sequence_end,
2026-09-21 21:53:05.190796350,1790027585190796350,unity+offset,1790027585195497500,1790027584546298500,644497850,126,session_end,
